,comments,sentiments
10,"Salute to you for your research about Dr CK Raut
He is a living legend 
May all Nepalese think once about the condition he or madhesi people have faced
So we all should be together..
No discrimination
We all are nepali",1
11,"1. In depth story
2. The Nepali Comment
3. Nepali Gyan 
4. Ramdom Nepali 
5. Misguided Nepal ",1
12,"Beautifully presented; the background music and the transition were beautifully covered. 
Hats off to the whole team. 

Thank you for teaching us this.",1
13,Tough time creates strong men and he is the special one .,1
14,"Being a neutral of all politics I may say  his struggle as a boy from small village to  a scientist appointed in America must be a tough journey. This man have balls to change the future of Nepal. 
But it's pity Nepalese don't want a intellectual leader. 
I wish for his success ️",1
15,"What a content my bro.
I did not knew his backstory, you've changed my view of him.
Keep up the good work brother! ️",1
16,"The way he said ""Madhes ko Nepali"" was Awesome.
thank you Bro for this balanced words.",1
17,"We like to brag so much, Nepal is a tolerant and peaceful country with no discrimination. I am a young girl from Janakpur, and I can assure that there are many levels of discrimination in this country. They just make you feel inferior, even if they don't speak, you can see it in their eyes being treated as ""second class citizens"". This truly needs to stop. I am a proud Nepali and nobody can thief my identity 🇳🇵",1
18,"Totally explains about actual Dr. CK raut, No one explains like that, it help to spread positivity about Dr.ck raut bcz most of peoples of Nepal don’t know what he actually wants to do for madhesh.

His history is truly inspiring
Jay Nepal jay Madhesh",1
19,Till now I really misunderstood about Dr. CK Raut. But after watching this video my whole concept changed about him and problems which our terai people had to face. Thank you entire team for this wonderful video.,1
20,He is an educated guy and I respect him for that .,1
21,CK Raut has touched my heart,1
22,Without proper knowledge don't judge anyone ......Great videos......Dr. ck raut ,1
23,CK raut is true leader who fight against discrimination that terai citizen has been facing from so many years ! Thank you nepali comment for this amazing content! Loved it ,1
24,The bio graphy of Ck raut was inspiring  .  Unity is Power >3,1
25,Thank you for enlightening us about CK RAUT ...so inspiring story,1
26,"Having been born and brought up as a Madheshi in Kathmandu, I can say that the discrimination and inequality is for real. By being called names such as ‘dhoti’, ‘marsia’, ‘bhelle’ and what not, people from Madhesh don’t get equal treatment be it in jobs, or anywhere for that matter. It is high time that the voices of people from Madhesh get heard and the attitude towards them changes for the good.",1
27,"We all are equal according to the constitution of our nepal
Jay Nepal Jay Madhesh🇳🇵🇳🇵",1
28,Didn't know he is also an engineer and yah such a inspiring and motivating story.,1
29,A video on the motivational speaker Saunak Bhatta and what he had achieved prior to motivational speaking would be appreciated bro.,1
30,Huge respect for showing the reality️️,1
31,"Very well compiled , pure unbiased and researched  
 .Thank you for floating the dark truth around that has been suppressed & submerged as a result of racism and double standards of our own .Madhesi are equally  Nepali . The very soon it gets acknowledged ,else we will be scarehunted with same Separatist agenda time and again in the future for their mere identity ; which is nothing precious to ask , it's basic and fundamental right of people of Madhesh to live with dignity by being virtue of a Nepali citizen .
Thanks again ",1
32,never judge a book by its cover another good lesson,1
33,"Mob mentality is such a big problem in this world, prominently in Nepal. As much as we would like to think Nepalese are such good people, the reality paints a horrible picture of discrimination and societal chaos. I know there are absolute treasures in this country, but there are so many monsters in the form of people here as well. I never understood why such a turmoil was created in the first place when I first heard of it. I remember feeling distraught at having people wanting to break away from their identity from Nepal. But now I know. I know sheeps in this country made those discriminated feel like they had to be represented differently. It is what it is. The only way it can be remedied is getting their trust back and reminding those following the mob why secularity is a treasured identity in this country.",1
34,"He's voicing concerns what many other ethnic group of Nepal have struggled to do so. Identity crisis where one feels alienated in one own birth country, can't be worse than anything a person may experience in his lifetime.  So hats off to this guy for standing up on behalf of all Madhesi minorities subject  to suppression  by the leftist agenda.",1
35,"One Nepal, One Nepali. which contains of every caste, colour, religion! ️",1
36,I really respect that guy.,1
37,Great job bro .... i respect ur honesty. 1st time i hv seen someone is making video on Madhesh Topic with accurate information. we will always support you.,1
38,"He is face of every madheshi , i still remember when i was 8-9 yrs i came Kathmandu, that time  local and hilly people discriminated madheshi it was very hurtful. Dukkha tw teiti kher hunthiyo jab  nepali huda pni Indian ko tag dine but nowadays everyone gets equally right.  ratio of  discrimination has decreased, tar purna rup le samadhan vayeko xaina #Jay_Nepal_Jay Madhesh",1
39,"He is the best politician of Nepal, no one is more  better educated than him in th assembly , we are proud to have a such a leader from Nepal. He will for sure make our country to grow econimically and culturuly.",1
40,"Well researched and Unbiased content, That's Great ",1
41,"म राजनीति त खासै बुझ्दिन।
तर 1500 सम्म नहुदा देखि Dr. सम्मको यात्रा पक्कै सजिलो थिएन । 
I'm proud of you sir ️
कस्सम!!! आँसु नै आयो ",1
42,Unbiased content. Truly loved it. Jay Nepal,1
43,"Better than Some movies , impressive work . Storytelling and documentary amazing level",1
44,got to know many things about him and his moment. Big respect to you guys.,1
45,Thank you brother for raising our voice in a better and effective way,1
46,Thank you The Nepali Comment for putting forth your true and unbiased comments. Means a lot.,1
47,keep up the good work ! nice and hard working content ,1
48,Finally the fact has been revealed this is the truth as i had been watching all these  from childhood..really hats off to dr ck raut..sir️,1
49,You are doing a very great job brother.,1
50,Kudos to the entire team of the nepali comment.... U are giving good message to all the people....love everyone we are same bro ....and dear ck raut i am from saptari  and we desperately wanted to see development our last hope is u ,1
51,You did such wonderful research. Hats off to you brother.,1
52,"Bro just read the comments on your community post. Nepali haruko madhesh prati ko views tha hunx. Why did he plan to make madhesh sovereign nation? Because, Nepalis don't consider Madheshis Nepalis. 
Aafnai desh ma doshro darja ko nagarik hunu parepaxi k hunx aru? This guy is the most eligible to be in our parliament and I'm sure he'll do great things in favor of Nepal and Nepalis.",1
53,We support Dr CK Raut ️️,1
54,"I'm a Nepali but born from India.... I see that there's lots of discrimination among the various Nepali tribes. Like Kami , Domai so and so  We should change our mentality and work towards treating everyone as equal",1
55,Hatsoff to you  for your efforts.,1
56,Thank you for a very balanced report. It was very insightful.,1
57,"Thank you brother ️️
Got goosebumps",1
58,Thank you so much for making this video.. Love you. Nepal desperately needs leaders like CK raut.,1
59,Not only people of madhes but also the indigenous people of nepal are in identity crisis government should address this too ,1
60,"Highly influencing video, extraordinary explanation skills. Best wishes in the day to come.",1
61,He has made us realize that Madhesi people are our brothers and sisters,1
62,"Great inspiring Story !!
Your are a true reporter.️
Hate & missunderstanding get spread easily.  ButTruth takes time 
 ️🇳🇵",1
63,"I'm from pahad and 2 of my very close are from madesh. There is no country in the world with no issues. One issue is resolved and another arise. The sun rise and it set. Morning will come and it will go. Not only me but there will be day, someday in future where we all will be under one roof, exchanging culture, belief, freedom and love.",1
64,"Truly inspiring story lots of love Dr ck raut 
Legend of madhesh",1
65,"I see a GRE book on the background. Are you applying to the US brother? Even if you come to the US, please don't stop making these awesome videos.",1
66,"No word,  for your effort brother ",1
67,Real hero in one sentence ️,1
68,Now this is a  well made presentation.Subscribed ,1
69,"This is so well done by The Nepali Comment. I am telling you this as a person/journalist who covered CK Raut's activities, mainly a series of articles including the investigative story on Ram Manohar Yadav's custodial death and his family's struggle for receiving the dead body, for The Kathmandu Post.",1
70,"Just love it @THENEPALICOMMENT team
Never saw such a unbiased details on DR CK RAUT from nepali media
Thank you️",1
71,Bravo!! This is well presented video ,1
72,He is one of the most talented guy in Nepal.,1
73,Congratulations brother and wishing you better for upcoming days ️🇳🇵,1
74,Goosebumbs great man,1
75,Amazing research brother. Love your videos ,1
76,History Chnage Garnu Parxa ️ Yo Desh sabai ko Ho Hami le hernia najar change hunu parxa Jay Nepal,1
77,Beautiful video bro.. really appreciate your work.,1
78,"Wowww  Wowww..... what a well researched ,  eye opening, unbiased heart touching , unknown truthfull video of TRUE warrior!!! ... my whole perspective changed now about Dr Ck Raut!... I m with him too... stop racism n discrimination!",1
79,"I thought CK Raut was villain due to media influence of course, but this video has changed my perspective. At the end of the day we all have to agree that there is discrimination against madhesi people and one way we can solve it is by changing ourselves on personal level and treating our friends and colleague from Mahesh like one of us.",1
80,"Great,keep it up bro  
We fight for discrimination",1
81,Never knew he was & is a legend ,1
82,"It is very unlikely for an under developed and poor nation like Nepal to make and enforce such programs and rules that could end the discrimination that lies amongst its people. Mass awareness campaigns with complete overhaul of education system is crucial to end any kind of discrimination or prejudice. Even after such awareness govt will need to prepare upliftment programs like quota system and prioritization schemes and inbuilt them in most of its activities (which actually is getting more unpopular in Nepal nowadays). The sheer amount of capital and human resource which the government will have to input in such programs is almost a dream in the current economic scenario. Even the richest of countries have been unable to completely eradicate discrimination amongst its people, so to expect a complete change in the nepali community within a few years or decades is foolishness. 

However the demand of equality and equal behavior is crucial now then ever. And the achievement of this goal is more in the hands of people than the government. We, as people need to change ourselves in this context, and the saying ""If You Want To Change The World, Start With Yourself First"" is most applicable here.",1
83,"Nice video and nice moral, whoever we are and wherever we are from, we are nepali and we all are one",1
84,"Thank you Thank you and Thank you so much of entire team of The Nepali Comment for making this beautiful content , Dr zCK Raut is the Real Hero and Legend of The Nation and Madhesh,  Love you Dr Ck Raut and please don't stop now , God bless you , Osho Bless you",1
85,"You covered all the information really well, Good Job brother",1
86,Thanks brother! i truely found you as a true nepali,1
87,"Heart touching story for
CK RAUT sir jíï
Great sir ",1
88,"Great Thoughts bro
Jai Nepal 🇳🇵",1
89,This is a quality content I was searching in Nepal .Your videos feel like dhruv rathee whom I regularly watch.,1
90,"Your content touches my heart, i appreciate your content .",1
91,Very thoughtful analysis..inspiring..let's end discrimination,1
92,"Ck raut always in our heart 
One man army ck dada",1
93,"""Nepal jogauna Madhesh nabhae garo xa."" He is a knowledgeable guy always talks with logic & we need change and stroger part of Nepal.",1
94,"Madhesh Movement, Tharu movement , Adibasi Janajati Movement happened for reason. There is more than 100 ethnicities, culture and languages in Nepal. At some point these people felt suppressed, unheard and suffocated in their own nation. Equal distribution of service, rights, opportunity and identity recognition is important in heterogeneous society.
A lot has changed and improved in new constitution but there is still a vaccum and questions that are not answered. Nepal is not ready for another civil war and cannot handle any movement. Unbiased intellectuals should come forward and fill those vaccums. Loud doesn't mean right.  We as a Nepalese need to listen each other and must understand the challanges of multi - cultured  society.",1
95,Only educated people can understand,1
96,"Keep it up man
You're doing great work.
It will catch up in time",1
97,Thank you for making an unbiased video on Dr. CK Raut.,1
98,"The content is always 
Hats off to you brother.
Ani tyo background music, Downton Abbey! I just love it.",1
99,"As great as always brother !!! 
 Excellent video.",1
100,"man your presentation is really inspiring to us and do your best for truth kate tapai lai pni aru sita threat ta aaudaina ki yesto truth present garne if yesto bhayo bhane we are with you do not make  afraid these kinds of bullshit.
we are proud of having you.
we youth support you and rise together.
love you, bro.
we youth are the future of our country.
jay Nepal.",1
101,Great content ,1
102,What an analysis ! Great 100 out of 100,1
103,"My take on Mr Ck Raut about his whole Madesh region to be separated and declared as a different nation is very smart move. The frustration and judgement which people from Madesh got was way too much for him to withstand and initially he rallied upon such a controversial topic to which people certainly craved upon. 
C'mon, realistically we know Nepal and the term ""Bisect"" will never come along and for a man with such a creative and intelligent mind he was very ahead in context of everything. He came, disputed, made his name on front page, people scratched, understood his agenda and today he is where he wanted to be.",1
104,Good job. Keep enlightening me with your knowledge.️,1
105,Hats off to your timeline presentation... All the best ..,1
106,Thank you so muchhh for this amazing video️,1
107,execellent content and  this video really changed my perception about CK Raut,1
108,I am form kalikot ....i always support good leadership no different man all man madeshi pahadi himali are nepali no discrimination ......no doubt️,1
109,"I remember those days clearly when Hritik Roshan rumors was there that he doesn't like Nepali. I was in Class 1 reading in Nepal model academy which was in Kapan. Our home was in Baghbazar and we were rushed to Home from mid school and had to walk all the narrow paths. She really provided us all the security for so many child. The school teacher really did a nice job to leave almost every child to their home. Those memory are vivd and like photos in my mind. And I have to say, I dont like Nepali either... Blessed land with cursed peoples..",1
110,Sir we want next video about How the election of  Constituent assembly held  and how the Constitution made in Nepal....,1
111,What a good presentation?? It shows how Slowly madhesh is being viewed positively.,1
112,U killed it ,1
113,CK dai you did great job ,1
114,Damn that Lorry on Fire Still Gives Goosebumps due the way the Driver Broke Down ,1
115,In upcoming days he will be a hero in not only the politics of madhesh but of entire nepale... We heartly support CK RAUT....,1
116,Visionary Leader ️️,1
117,Hard work always pays,1
118,Love from india ️🇮🇳🇮🇳 but i am nepali ...... keep going    sir....jay nepal🇳🇵 jay madesh ️️️,1
119,"We all Nepalese want respect...
Proud to be Nepali
Proud to be Madeshi....
We madeshi are not Indian .... No matter how we are addressed we will always be Nepali..... 
Don't overthink when your own friends say you Indian or Bihari..... You know what, their ass is also jealous of how much shit come out of their mouth.....",1
120,A misunderstood hero : The man got the real guts,1
121,Thanks a lot dai for making this video ️,1
122,We're just proud of him,1
123,Tears in my eyes..after knowing his history. I always seen him as a negative.,1
124,Legend Dr.ck raut️️,1
125,Very informative with descriptions. Keep going with more. ,1
126,I am just gonna say two words. Loved It,1
127,He's a just a gem,1
128,I really appreciate this guy ......he is the most educated person in nepal government....with a good vision,1
129,The Way you had put forward the concept is extraordinary,1
130,"Unbiased Analysis, Thank you The Nepali Comment Channel!",1
131,Thanks for the research nd video on our hero of madhesh Dr.CK Raut,1
132,"The point he is making is true tbh.
We all in one point of our life have discriminated our madhesi brothers and sisters.",1
133,The real undisputed hero - Ck Raut,1
134,"1. Hit Like if you were also misunderstood to Dr. CK Raut till date. Thanks for the informative video. Hands Down... 
Every Nepalese deserves to know what's going on behind the scenes against  those mainstream medias.",1
135,The condition we are facing now in nepal is we are lacking educated leaders to rule the whole nation jaya nepal 🇳🇵,1
136,Content of this channel are getting good day by day,1
137,"In reality most of madheshi faces discrimination but irony is that Other Nepali come in support...
I faced discrimination too but was back supported by my other friends of same community........",1
138,Great struggle by this man.,1
139,Living in Nepal as Madeshi is not easy. The foreigners think us as locals and the locals think us as foreigners.,1
140,Congratulations to the team..,1
141,he is definitely a misunderstood hero.,1
142,So the main root of problem who caused this was hritik rosah  it’s crazy how most of all don’t know about this and even support him,1
143,Well done team,1
144,hats off to your research and presentation style,1
145,Man your research is awesome,1
146,real hero of nepal Dr  ck raut hats off to him,1
147,Perfect explained ,1
148,Nice content to watch  ,1
149,Thank you so much bro ️ keep going ,1
150,voice of real nepali.salute,1
151,"This proves, how mature KP Oli as a Leader ! Why all other leader ( including Baburam) Bhattrai was against him, KP Oli respected agenda of Raut and brought him to the way of mainstream !",1
152,"I want to join your team. I share similar interests as you. your contents, POVs are awesome and interesting. 

I'd like to do research and production works for this channel,",1
153,"I don't know why, but I respect this Guy.",1
154,i had never thought he is such a tallanted person . I always thought he is most wanted criminals. Thanks for this video.,1
155,I am from saptari and i true appreciate your all points,1
156,Another quality video brother! Keep it up! Do you have Petron or other a/c where we can support your quality work?,1
157,Nice Content Dpesh and Team as always!,1
158,"Our Hero
Proud of you ",1
159,The real YouTuber  ,1
160,Your content is best bro go ahead big support  to you,1
161,Such a nice content. Bravo ,1
162,Being a Yadav i know Upendra Yadav but I'm a big fan of CK Raut and i believe in CK Raut.He is a real man,1
163,Great leader with great thought!,1
164,Great job bro.. hats  off,1
165,"very nice video !! high quality contents and research , Great !!!",1
166,Always Apreciating,1
167,Wonderful video as always.,1
168,"The line:
 Madesh   lai tukrauni vnda hami sabai le desh dhrohi vnyau
 Trw madesh ko nepali ma vayeko discrimination dekhenau 
  Truly inspiring CK raut.",1
169,"I have many friend from madesh,  we share good bonding, help each other ️, do party together, They also love me. We are Nepali I never think more than this️.",1
170,I had these same thought from the beginning when I had heard about CK Raut.,1
171,Thanks for such a wonderful content,1
172,We are all nepali We stay under 1roof called nepal We are all nepali brothers doesn't matter  he is from terai himal or pahad We should be one and think for our nation jaya nepal,1
173,love this content,1
174,Thank u for making this episode ... and showing who actual CK Raut is ....,1
175,Thank you TNC team for this great video.,1
176,Respect.. keep up the contents!,1
177,Please make a story of Janakpur how it was before and how it has totally become a different city now,1
178,"Yes we r facing the discrimination now more than ever.
Not due to our position.
But due to colour
Yes bro we have to hate india to prove ourselves nepalese but u can do whatever you like.
If this psychological war between India and China continues to grow in nepalese minds.
We will be free 
Jay Madhesh ️",1
179,"According to my perception
Firstly- Human(people from all around the world)
Secondly-Nepali(people from himal,pahad and terai of Nepal)
thirldy-Madhesi(people from terai region of Nepal)
Jay Nepal🇳🇵",1
180,wow great work brother,1
181,"We all are same , please there is no difference between madhes or pahad it has to be equal treated as a human being end of the day we r from Nepal and we r Nepalese  Jai Nepal",1
182,Discrimination only Generates Hate. And Hate never brings Peace and Prosperity.,1
183,"""Nepali"" in general practice is much less used as a nationality than as an ethnicity.",1
184,Real hero Ck Rout ,1
185,CK raut is a legend ,1
186,Top notch content ️,1
187,I had a few conversations about him with the people from his state the guy has a potential it seems,1
188,We need to thank KP Oli for how he changed CK Raut and brought him to mainstream politics. It really is a matter of pride for all of us to have such an educated MP and hope he becomes a minister this time. A special leader.,1
189,Long awaited video.. Thank you,1
190,"@TheNepaliComment - Will you please have a detail research and make a video on Tikapur, kailali(Terai) Inspector death and Resham Chaudhary is on Jail. Many rumors are in Nepalese society, so that it could be clear to all.",1
191,Yeah the content is good but i believe more that story telling its representation should be great. And the content presentation is top notch. Would like to have such content with such presentation more.,1
192,"You research and effort to describe the hard work of the Dr. CK raut your content is enough to destroy the misconcept about Dr . Ck raut. He is one of the great inspiration for us . He is very humble, and respected person in",1
193,Good job u r real nepali ️️,1
194,Amazing inspiration,1
195,"no body is still saying in comment ""we love madeshis "".Dont worry madhesis i support you.
i am not madhesh but for sake of development for madhesis we can help'
go in every post on facebook and comment development for madheshis.
At least we can do that although not being protest physically,we can do it wirelessly isnt it so 
by the help of our small work we can be sucessful please guys dont think that 
posting for  madhesi development is of shy creating thing .If somebody says you what type of post you aare posting ..Give them the answer that you learn from this video.
JAI NEPAL LOVE MADHESHIS(THANK YOU TOO BRO FOR PROVIDING SUCH USEFUL INFO} BUT TRY ON MAKING PLAYLIST NAME SOLUTION FOR THIS TYPE OF PROBLEMS IN BRIEF.....",1
196,"Himaali regional people shouldn't hate madheshi's It's really hurt bro 
We are also nepali then why they hate madheshi's ",1
197,"I donot know if he is wrong or not 
But the phase of revolution in nepali politics and his rise seems sus…
Either we all be nepali 
Or we be nepali…",1
198, the channel I always enjoy watching/- this channel is  🫶,1
199,"You are right. Most of us in terai consider ourselves Nepali. we were born in this land, we grew up the same way as the Kids in Pahad did, hearing stories of Prithvi Narayan shah, about all the dynasties that ever existed in Nepal and the development they did, about Gorkhalis and how our country never held back and stayed free. But we didn't feel the same as Kids of Pahad, unless we have ample amount of money. If you are from terai, you will not the get an item in a tourist shop at that cheap amount some Pahadi does. Why? cause you are from terai, so you are not Nepali, you are Inidan. But my whole life when I was in terai I never felt like any other country's citizen but Nepal. So, why did that women in that shop tell us that we are not Nepalis. What did we do? what did I do? since that day whenever we went outside terai, we lied that we are originally from Kathmandu just to get some discount and not to be treated like an outcast. 
when foreigners interview some people of Kathmandu or Lalitpur for their Youtube videos, they say that Nepal is a very peaceful country and there is no discrimination at all. But it's not the truth, they know it themselves. They might be that guy who didn't talk to a Madhesi student in their high school just because he was from terai. ( I am just thankful, this didn't happen with me but I have heard stories and trust me I have heard so many of them). There is fear among some people I know. IF and when you are in Kathmandu or outside terai you may not speak in Bhojpuri cause then people around you will know that you are a Madhesi and you simply don't want to be left out because you are human too. Some of them happen to hate their original identity so much that they lie about it (But our country is secular so I can't object on what you want to be called as), they are so consumed by the pride it brings them from hiding their identity that they look down upon their fellow Madhesi. 
The world has to stop lying that Nepal is indiscriminatory. IF we might have ever felt like we are not Nepali, its mostly because of the way we were treated. Despite everything I still call myself Nepali and a Madhesi and am proud. There might be some harsh people who treat us like an outcast but we can't ignore the fact that there are some nice people, who I came across in my life, who never cared about the title of Pahadi or Madeshi and  I love them and i am glad they exist",1
200,"Madhesh should always be the part of Nepal in my opinion too, not a separate country",1
201,"CK Raut ले “मधेश छुट्टै देश हुनुपर्छ” भन्दा हामीले र मिडियाले देश टुक्राउने एजेण्डा मात्र देख्यौं; तर देशभित्रै भईरहेको बिभेद भने हामीले देखेनौँ well said  07:37 Plot of the Story.
साँच्चै भन्नुस् त- हामीमध्ये कतिजनाले कपाल काट्ने नाऊलाई र कागजबोत्तल किन्ने दाईलाई ‘तपाईं’ भनी सम्बोधन गर्छौ ?",1
202,very talented guy,1
203,Informative Video️,1
204,CK Raut was misunderstood by us .,1
205,"@thenepalicomment, I higly appreciate your perception regarding this issue. It has been a pleasure listening someone with same perception as mine.

I would be grateful to hear your perception and to see your efforts to bring the truth of Resham Chaudhary  as well on the table. It would be a cherry on the cake if you mention the baisness in releasing report of Lal Aayog and the history of abuse and harassment of Nepal Police and other bureaucrats to the rural tharu and the backfire seen in Kailali incident.",1
206,"There is also a flip side of the coin. While you emphasised on incidents i.e. Hritik Roshan Riots and other populist movements in Terai/Madhesh but on a hind sight (while this could be outside of the scope for this particular video), the plight of Pahadiya people who lived on Madhesh are greatly ignored. The Mass killing/Massacre of Pahadiya people (at least 36 died) that occured in Kapilvastu followed up after after the killing of Moin Khan (2007) is one such an incident which is quite disturbing and so is Gaur incident (29 dead) which happened in March 2007, these incidents have damaged the social fabric of Nepal.",1
207,Well said!,1
208,Great video. Tara malai jahan samma lagchha Rhitik Roshan le “Nepal ra Nepali man pardaina” bhaneko thiyena. I think he said something along the line of “I feel like I am still in India” when he was in Nepal implying that he felt at home while there.,1
209,Nepali comments have change my mind about dr ck Raut . Thank u for the information,1
210,"Damn on point finally
Ee velai na baat
Let everyone know this  jay nepal",1
211,"Thanks to Dr.ck raut for fighting for identity of we madhesi and we all are in his support.  All the citizens are equal and ck raut will be successful One Day.
We Love ck raut ️",1
212,thanks for this video ️,1
213,"Wow first time watch your video 
Really proud of you 
I really like this video editor 
What a sound designing please use green screen but still love it 
Great editor great content 
Now",1
214,"I am madheshi and we want our right , we want same respect that other nepali get if not then it is better to be seperated, jai madhesh ",1
215,I feel happy for u bro big fan of u,1
216,Great job ...keep going,1
217,One of the best channel of Nepal ️🇳🇵,1
218,Amazing C.K sir ,1
219,Really informative video ,1
220,"Didn't knew his history, what a struggle",1
221,This man is magicman,1
222,Great research ,1
223,Thanks for this video you explain true️️️,1
224,Thank u for this awesome video,1
225,Jai Nepal🇳🇵Wishing best for the country.,1
226,Please make a video about the powers of Leaders and their responsibility like Homeminister Primeminister,1
227,Thank you sir sabai ko yasto soch vaidye desh afai badlinxa vasa dharma jaat jati thula rw developed countries ma ni hunx ,1
228,"Sikkim maa basne lai nepali ra nepal ko madesh maa basne lai indian, dhoti, desi vanne hamro soch badalau.

Jay madesh , jay nepal , jay sanatan🇳🇵",1
229,Nepal cannot recognize talent and intelligence. We should instill the habit of giving power and position on the bases of merit and he is the guy who can really take nepal to next level. He can be brain of Nepal and hopefully prime minister of Nepal.,1
230,Very well complied story..,1
231,Well done ,1
232,All are equal ..no disrespect to all bothers and sister there,1
233,u deserve subscribe ,1
234,Please make next video on how Terai Region becomes poor Region of Nepal including economy and education ?,1
235,I am a madheshi and CK raut is real king of Madhesh ️,1
236,He is a cult LEGEND.,1
237,I hope the day will come when the word  Dhoti will be used only for dress not for disrespecting the madheshi people. Jay madhesh 🇳🇵,1
238,"Brave man,inspiring Story️",1
239,Not only madhesi there is still discrimination done to mangolians too hope we will meet someone as like Dr CK raut oneday,1
240,One video on Resham Chaudhary #justicedelayedisjusticedenied,1
241,"this is the first time, the problems of madesh and madeshi people are addressed ,
the scenario would not be so disturbing if madeshi people were considered as Nepali taraww as per most of the people of Kathmandu, madeshi haru taa Indian ho,
I can feel the mental trauma and dominance that madeshi students go through everyday in their classes and School in Kathmandu.",1
242,CK Raut was fighting for the right of Madheshis. After seeing a lot of discrimonation against Madheshi he thought Madheshi will not get their complete rights with pahadis. So he had no other option but to make Madhesh a separate country. If the Madheshis still  get treated as before another CK Raut will rise.,1
243,good information about Dr.CK Raut sir,1
244,Yea he is the true leader of  the madhesh️people,1
245,"Im originally from terai but i was born n raised here in ktm,90%frns dont even know m madeshi by origin..during hritik kanda my uncle who used to have small pasal in ktm was beated so badly that he never returned back to ktm or any pahad cities…his only mistake was he didnt have a fluent nepali n yes he looked like madeshi..indian mathi ko rish madeshi community mathi pani maja le pokhiyo teti bela..malai testo kailai parena coz neither i look like madeshi nor my tone is like that but i cant forget that incident which forced my uncle to return back to his village",1
246,"Being a madhesi,we have always faced some kind of discrimination. Pahadi people think themselves as superior than madhesi and they even say that we aren't real Nepalese. We have always faced inferiority complex. Ck raut is our pride.",1
247,"Rose movement was nice It would be great if we had something like rose day in which we give each other white roses to symbolize love, peace and equality between us Nepali ",1
248,"And there is no doubt he is a fearless personality who can fight for his identity , you cant just ignore more than 30% population and expect stability and peace in country",1
249,Dr.CK Raut,1
250,I think the issue should be raised in different way as CK Raut himself has already left the point of departing nation.,1
251,The legend.keep going,1
252,C.k raut very good personality of nepal,1
253,Amazing content. Can you please make one on Resham Chaudhary with appropriate proofs,1
254,As soon as he signed 11 Points agreement with government and dropped segregation agenda of madesh from nepal i knew this guy gonna be a big shot in nepal main politics and will be the face of madhesi people and redeemer of medhesi rights and injustice they are facing till this date.,1
255,Thank you Dr. CK Raut...,1
256,CK raut is the best . Support from Pokhara .,1
257,I am amazed knowing CK Raut,1
258,"yo ladayi aafno identity ko lagi ho, many more legacies to come",1
